Drug	Strain	ParentCompound	numPoolsTested	Time	Pool	plateID	Manual_Selection	RT	RT_MB	MZ	LeadingMZ	analysisType	Area	AreaControl	AreaControlsubtracted	pval	endConc	startConc	ratioCompoundIntensityStartEnd	hit
M_PREDNISONE_2	P-02	Prednisone	3	9	04	10	TRUE	3.755	4.104	362.209325	363.21715	C_AA_TM	32321	3456	28865	0.14816450196950212	14599.333333333334	5381.666666666667	2.71279033756581	FALSE
M_PREDNISONE_2	P-02	Prednisone	3	9	09	10	TRUE	4.275	4.104	362.209325	363.21715	C_AA_TM	653	1828	5000	0.14816450196950212	14599.333333333334	5381.666666666667	2.71279033756581	FALSE
M_PREDNISONE_2	P-02	Prednisone	3	12	01	10	TRUE	0	4.104	362.209325	363.21715	C_AA_TM	0	1876	5000	0.14816450196950212	14599.333333333334	5381.666666666667	2.71279033756581	FALSE
M_PREDNISONE_2	P-02	Prednisone	3	12	04	10	TRUE	3.734	4.104	362.209325	363.21715	C_AA_TM	33798	0	33798	0.14816450196950212	14599.333333333334	5381.666666666667	2.71279033756581	FALSE
M_PREDNISONE_2	P-02	Prednisone	3	12	09	10	TRUE	4.088	4.104	362.209325	363.21715	C_AA_TM	1603	1259	5000	0.14816450196950212	14599.333333333334	5381.666666666667	2.71279033756581	FALSE
M_PREDNISONE_2	P-03	Prednisone	3	0	01	10	TRUE	4.089	4.104	362.209325	363.21715	C_AA_TM	745	0	5000	0.09408598399861155	13106.666666666666	5000	2.6213333333333333	FALSE
M_PREDNISONE_2	P-03	Prednisone	3	0	04	10	TRUE	0	4.104	362.209325	363.21715	C_AA_TM	0	1551	5000	0.09408598399861155	13106.666666666666	5000	2.6213333333333333	FALSE
M_PREDNISONE_2	P-03	Prednisone	3	0	09	10	TRUE	0	4.104	362.209325	363.21715	C_AA_TM	0	1988	5000	0.09408598399861155	13106.666666666666	5000	2.6213333333333333	FALSE
M_PREDNISONE_2	P-03	Prednisone	3	0.75	01	10	TRUE	0	4.104	362.209325	363.21715	C_AA_TM	0	709	5000	0.09408598399861155	13106.666666666666	5000	2.6213333333333333	FALSE
M_PREDNISONE_2	P-03	Prednisone	3	0.75	04	10	TRUE	3.744	4.104	362.209325	363.21715	C_AA_TM	5019	0	5019	0.09408598399861155	13106.666666666666	5000	2.6213333333333333	FALSE
M_PREDNISONE_2	P-03	Prednisone	3	0.75	09	10	TRUE	4.156	4.104	362.209325	363.21715	C_AA_TM	5347	3899	5000	0.09408598399861155	13106.666666666666	5000	2.6213333333333333	FALSE
M_PREDNISONE_2	P-03	Prednisone	3	1.5	01	10	TRUE	4.057	4.104	362.209325	363.21715	C_AA_TM	2117	3876	5000	0.09408598399861155	13106.666666666666	5000	2.6213333333333333	FALSE
M_PREDNISONE_2	P-03	Prednisone	3	1.5	04	10	TRUE	3.742	4.104	362.209325	363.21715	C_AA_TM	7160	4544	5000	0.09408598399861155	13106.666666666666	5000	2.6213333333333333	FALSE
M_PREDNISONE_2	P-03	Prednisone	3	1.5	09	10	TRUE	3.8	4.104	362.209325	363.21715	C_AA_TM	1792	0	5000	0.09408598399861155	13106.666666666666	5000	2.6213333333333333	FALSE
M_PREDNISONE_2	P-03	Prednisone	3	3	01	10	TRUE	4.022	4.104	362.209325	363.21715	C_AA_TM	4438	3936	5000	0.09408598399861155	13106.666666666666	5000	2.6213333333333333	FALSE
M_PREDNISONE_2	P-03	Prednisone	3	3	04	10	TRUE	4.031	4.104	362.209325	363.21715	C_AA_TM	5067	1211	5000	0.09408598399861155	13106.666666666666	5000	2.6213333333333333	FALSE
M_PREDNISONE_2	P-03	Prednisone	3	3	09	10	TRUE	0	4.104	362.209325	363.21715	C_AA_TM	0	2511	5000	0.09408598399861155	13106.666666666666	5000	2.6213333333333333	FALSE
M_PREDNISONE_2	P-03	Prednisone	3	6	01	10	TRUE	0	4.104	362.209325	363.21715	C_AA_TM	0	2922	5000	0.09408598399861155	13106.666666666666	5000	2.6213333333333333	FALSE
M_PREDNISONE_2	P-03	Prednisone	3	6	04	10	TRUE	3.754	4.104	362.209325	363.21715	C_AA_TM	36265	0	36265	0.09408598399861155	13106.666666666666	5000	2.6213333333333333	FALSE
M_PREDNISONE_2	P-03	Prednisone	3	6	09	10	TRUE	4.177	4.104	362.209325	363.21715	C_AA_TM	1272	1423	5000	0.09408598399861155	13106.666666666666	5000	2.6213333333333333	FALSE
M_PREDNISONE_2	P-03	Prednisone	3	9	01	10	TRUE	0	4.104	362.209325	363.21715	C_AA_TM	0	736	5000	0.09408598399861155	13106.666666666666	5000	2.6213333333333333	FALSE
M_PREDNISONE_2	P-03	Prednisone	3	9	04	10	TRUE	3.745	4.104	362.209325	363.21715	C_AA_TM	32455	3456	28999	0.09408598399861155	13106.666666666666	5000	2.6213333333333333	FALSE
M_PREDNISONE_2	P-03	Prednisone	3	9	09	10	TRUE	0	4.104	362.209325	363.21715	C_AA_TM	0	1828	5000	0.09408598399861155	13106.666666666666	5000	2.6213333333333333	FALSE
M_PREDNISONE_2	P-03	Prednisone	3	12	01	10	TRUE	4.036	4.104	362.209325	363.21715	C_AA_TM	1653	1876	5000	0.09408598399861155	13106.666666666666	5000	2.6213333333333333	FALSE
M_PREDNISONE_2	P-03	Prednisone	3	12	04	10	TRUE	3.744	4.104	362.209325	363.21715	C_AA_TM	29320	0	29320	0.09408598399861155	13106.666666666666	5000	2.6213333333333333	FALSE
M_PREDNISONE_2	P-03	Prednisone	3	12	09	10	TRUE	4.177	4.104	362.209325	363.21715	C_AA_TM	1016	1259	5000	0.09408598399861155	13106.666666666666	5000	2.6213333333333333	FALSE
M_PREDNISONE_2	C910	Prednisone	3	0	01	10	TRUE	0	4.104	362.209325	363.21715	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_PREDNISONE_2	C910	Prednisone	3	0	04	10	TRUE	4.021	4.104	362.209325	363.21715	C_AA_TM	1551	1551	5000	1	5000	5000	1	FALSE
M_PREDNISONE_2	C910	Prednisone	3	0	09	10	TRUE	3.999	4.104	362.209325	363.21715	C_AA_TM	1988	1988	5000	1	5000	5000	1	FALSE
M_PREDNISONE_2	C910	Prednisone	3	0.75	01	10	TRUE	3.819	4.104	362.209325	363.21715	C_AA_TM	709	709	5000	1	5000	5000	1	FALSE
M_PREDNISONE_2	C910	Prednisone	3	0.75	04	10	TRUE	0	4.104	362.209325	363.21715	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_PREDNISONE_2	C910	Prednisone	3	0.75	09	10	TRUE	4.033	4.104	362.209325	363.21715	C_AA_TM	3899	3899	5000	1	5000	5000	1	FALSE
M_PREDNISONE_2	C910	Prednisone	3	1.5	01	10	TRUE	4.008	4.104	362.209325	363.21715	C_AA_TM	3876	3876	5000	1	5000	5000	1	FALSE
M_PREDNISONE_2	C910	Prednisone	3	1.5	04	10	TRUE	4.034	4.104	362.209325	363.21715	C_AA_TM	4544	4544	5000	1	5000	5000	1	FALSE
M_PREDNISONE_2	C910	Prednisone	3	1.5	09	10	TRUE	0	4.104	362.209325	363.21715	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_PREDNISONE_2	C910	Prednisone	3	3	01	10	TRUE	3.866	4.104	362.209325	363.21715	C_AA_TM	3936	3936	5000	1	5000	5000	1	FALSE
M_PREDNISONE_2	C910	Prednisone	3	3	04	10	TRUE	4.046	4.104	362.209325	363.21715	C_AA_TM	1211	1211	5000	1	5000	5000	1	FALSE
M_PREDNISONE_2	C910	Prednisone	3	3	09	10	TRUE	4.009	4.104	362.209325	363.21715	C_AA_TM	2511	2511	5000	1	5000	5000	1	FALSE
M_PREDNISONE_2	C910	Prednisone	3	6	01	10	TRUE	3.791	4.104	362.209325	363.21715	C_AA_TM	2922	2922	5000	1	5000	5000	1	FALSE
M_PREDNISONE_2	C910	Prednisone	3	6	04	10	TRUE	0	4.104	362.209325	363.21715	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_PREDNISONE_2	C910	Prednisone	3	6	09	10	TRUE	4.101	4.104	362.209325	363.21715	C_AA_TM	1423	1423	5000	1	5000	5000	1	FALSE
M_PREDNISONE_2	C910	Prednisone	3	9	01	10	TRUE	4.376	4.104	362.209325	363.21715	C_AA_TM	736	736	5000	1	5000	5000	1	FALSE
M_PREDNISONE_2	C910	Prednisone	3	9	04	10	TRUE	3.755	4.104	362.209325	363.21715	C_AA_TM	3456	3456	5000	1	5000	5000	1	FALSE
M_PREDNISONE_2	C910	Prednisone	3	9	09	10	TRUE	4.033	4.104	362.209325	363.21715	C_AA_TM	1828	1828	5000	1	5000	5000	1	FALSE
M_PREDNISONE_2	C910	Prednisone	3	12	01	10	TRUE	4.389	4.104	362.209325	363.21715	C_AA_TM	1876	1876	5000	1	5000	5000	1	FALSE
M_PREDNISONE_2	C910	Prednisone	3	12	04	10	TRUE	0	4.104	362.209325	363.21715	C_AA_TM	0	0	5000	1	5000	5000	1	FALSE
M_PREDNISONE_2	C910	Prednisone	3	12	09	10	TRUE	4.333	4.104	362.209325	363.21715	C_AA_TM	1259	1259	5000	1	5000	5000	1	FALSE
M_PREDNISONE_2	P-04	Prednisone	4	0	01	11	TRUE	3.843	4.104	362.209325	363.21715	C_AA_TM	7096	0	7096	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	0	04	11	TRUE	0	4.104	362.209325	363.21715	C_AA_TM	0	3383	5000	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	0	09	11	TRUE	3.831	4.104	362.209325	363.21715	C_AA_TM	5299	427	5000	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	0	11	11	TRUE	3.83	4.104	362.209325	363.21715	C_AA_TM	11092	2678	8414	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	0	11	11	TRUE	3.83	4.104	362.209325	363.21715	C_AA_TM	11092	2678	8414	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	0	11	11	TRUE	3.83	4.104	362.209325	363.21715	C_AA_TM	11092	2678	8414	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	0	11	11	TRUE	3.83	4.104	362.209325	363.21715	C_AA_TM	11092	2678	8414	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	0.75	01	11	TRUE	4.224	4.104	362.209325	363.21715	C_AA_TM	1559	0	5000	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	0.75	04	11	TRUE	4.124	4.104	362.209325	363.21715	C_AA_TM	6316	3317	5000	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	0.75	09	11	TRUE	3.831	4.104	362.209325	363.21715	C_AA_TM	10575	2403	8172	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	0.75	11	11	TRUE	4.221	4.104	362.209325	363.21715	C_AA_TM	4865	2716	5000	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	0.75	11	11	TRUE	4.221	4.104	362.209325	363.21715	C_AA_TM	4865	2716	5000	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	0.75	11	11	TRUE	4.221	4.104	362.209325	363.21715	C_AA_TM	4865	2716	5000	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	0.75	11	11	TRUE	4.221	4.104	362.209325	363.21715	C_AA_TM	4865	2716	5000	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	1.5	01	11	TRUE	3.843	4.104	362.209325	363.21715	C_AA_TM	13686	0	13686	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	1.5	04	11	TRUE	3.853	4.104	362.209325	363.21715	C_AA_TM	11015	0	11015	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	1.5	09	11	TRUE	3.844	4.104	362.209325	363.21715	C_AA_TM	21513	1839	19674	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	1.5	11	11	TRUE	3.854	4.104	362.209325	363.21715	C_AA_TM	11045	1419	9626	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	1.5	11	11	TRUE	3.854	4.104	362.209325	363.21715	C_AA_TM	11045	1419	9626	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	1.5	11	11	TRUE	3.854	4.104	362.209325	363.21715	C_AA_TM	11045	1419	9626	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	1.5	11	11	TRUE	3.854	4.104	362.209325	363.21715	C_AA_TM	11045	1419	9626	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	3	01	11	TRUE	4.011	4.104	362.209325	363.21715	C_AA_TM	4701	3901	5000	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	3	04	11	TRUE	3.842	4.104	362.209325	363.21715	C_AA_TM	21217	0	21217	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	3	09	11	TRUE	3.852	4.104	362.209325	363.21715	C_AA_TM	22389	0	22389	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	3	11	11	TRUE	3.832	4.104	362.209325	363.21715	C_AA_TM	18982	1707	17275	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	3	11	11	TRUE	3.832	4.104	362.209325	363.21715	C_AA_TM	18982	1707	17275	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	3	11	11	TRUE	3.832	4.104	362.209325	363.21715	C_AA_TM	18982	1707	17275	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	3	11	11	TRUE	3.832	4.104	362.209325	363.21715	C_AA_TM	18982	1707	17275	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	6	01	11	TRUE	3.833	4.104	362.209325	363.21715	C_AA_TM	18102	5187	12915	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	6	04	11	TRUE	4.019	4.104	362.209325	363.21715	C_AA_TM	2728	0	5000	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	6	09	11	TRUE	3.843	4.104	362.209325	363.21715	C_AA_TM	24492	3918	20574	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	6	11	11	TRUE	3.842	4.104	362.209325	363.21715	C_AA_TM	25948	2362	23586	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	6	11	11	TRUE	3.842	4.104	362.209325	363.21715	C_AA_TM	25948	2362	23586	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	6	11	11	TRUE	3.842	4.104	362.209325	363.21715	C_AA_TM	25948	2362	23586	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	6	11	11	TRUE	3.842	4.104	362.209325	363.21715	C_AA_TM	25948	2362	23586	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	9	01	11	TRUE	4.232	4.104	362.209325	363.21715	C_AA_TM	4670	0	5000	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	9	04	11	TRUE	3.855	4.104	362.209325	363.21715	C_AA_TM	30005	0	30005	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	9	09	11	TRUE	3.832	4.104	362.209325	363.21715	C_AA_TM	37374	1337	36037	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	9	11	11	TRUE	3.833	4.104	362.209325	363.21715	C_AA_TM	26127	1980	24147	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	9	11	11	TRUE	3.833	4.104	362.209325	363.21715	C_AA_TM	26127	1980	24147	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	9	11	11	TRUE	3.833	4.104	362.209325	363.21715	C_AA_TM	26127	1980	24147	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	9	11	11	TRUE	3.833	4.104	362.209325	363.21715	C_AA_TM	26127	1980	24147	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	12	01	11	TRUE	3.836	4.104	362.209325	363.21715	C_AA_TM	20204	3587	16617	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	12	04	11	TRUE	3.853	4.104	362.209325	363.21715	C_AA_TM	31889	0	31889	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	12	09	11	TRUE	3.838	4.104	362.209325	363.21715	C_AA_TM	43743	917	42826	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	12	11	11	TRUE	3.844	4.104	362.209325	363.21715	C_AA_TM	27206	1274	25932	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	12	11	11	TRUE	3.844	4.104	362.209325	363.21715	C_AA_TM	27206	1274	25932	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	12	11	11	TRUE	3.844	4.104	362.209325	363.21715	C_AA_TM	27206	1274	25932	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	P-04	Prednisone	4	12	11	11	TRUE	3.844	4.104	362.209325	363.21715	C_AA_TM	27206	1274	25932	1.1824558947919632e-11	27865.714285714286	7250.285714285715	3.8433953341740223	TRUE
M_PREDNISONE_2	T-03	Prednisone	4	0	01	11	TRUE	0	4.104	362.209325	363.21715	C_AA_TM	0	0	5000	0.3585042107310823	5838.857142857143	5000	1.1677714285714287	FALSE
M_PREDNISONE_2	T-03	Prednisone	4	0	04	11	TRUE	0	4.104	362.209325	363.21715	C_AA_TM	0	3383	5000	0.3585042107310823	5838.857142857143	5000	1.1677714285714287	FALSE
M_PREDNISONE_2	T-03	Prednisone	4	0	09	11	TRUE	3.985	4.104	362.209325	363.21715	C_AA_TM	2519	427	5000	0.3585042107310823	5838.857142857143	5000	1.1677714285714287	FALSE
M_PREDNISONE_2	T-03	Prednisone	4	0	11	11	TRUE	3.953	4.104	362.209325	363.21715	C_AA_TM	1271	2678	5000	0.3585042107310823	5838.857142857143	5000	1.1677714285714287	FALSE
M_PREDNISONE_2	T-03	Prednisone	4	0	11	11	TRUE	3.953	4.104	362.209325	363.21715	C_AA_TM	1271	2678	5000	0.3585042107310823	5838.857142857143	5000	1.1677714285714287	FALSE
M_PREDNISONE_2	T-03	Prednisone	4	0	11	11	TRUE	3.953	4.104	362.209325	363.21715	C_AA_TM	1271	2678	5000	0.3585042107310823	5838.857142857143	5000	1.1677714285714287	FALSE
M_PREDNISONE_2	T-03	Prednisone	4	0	11	11	TRUE	3.953	4.104	362.209325	363.21715	C_AA_TM	1271	2678	5000	0.3585042107310823	5838.857142857143	5000	1.1677714285714287	FALSE
M_PREDNISONE_2	T-03	Prednisone	4	0.75	01	11	TRUE	3.906	4.104	362.209325	363.21715	C_AA_TM	726	0	5000	0.3585042107310823	5838.857142857143	5000	1.1677714285714287	FALSE
M_PREDNISONE_2	T-03	Prednisone	4	0.75	04	11	TRUE	3.808	4.104	362.209325	363.21715	C_AA_TM	5149	3317	5000	0.3585042107310823	5838.857142857143	5000	1.1677714285714287	FALSE
M_PREDNISONE_2	T-03	Prednisone	4	0.75	09	11	TRUE	0	4.104	362.209325	363.21715	C_AA_TM	0	2403	5000	0.3585042107310823	5838.857142857143	5000	1.1677714285714287	FALSE
M_PREDNISONE_2	T-03	Prednisone	4	0.75	11	11	TRUE	4.144	4.104	362.209325	363.21715	C_AA_TM	4075	2716	5000	0.3585042107310823	5838.857142857143	5000	1.1677714285714287	FALSE
M_PREDNISONE_2	T-03	Prednisone	4	0.75	11	11	TRUE	4.144	4.104	362.209325	363.21715	C_AA_TM	4075	2716	5000	0.3585042107310823	5838.857142857143	5000	1.1677714285714287	FALSE
M_PREDNISONE_2	T-03	Prednisone	4	0.75	11	11	TRUE	4.144	4.104	362.209325	363.21715	C_AA_TM	4075	2716	5000	0.3585042107310823	5838.857142857143	5000	1.1677714285714287	FALSE
M_PREDNISONE_2	T-03	Prednisone	4	0.75	11	11	TRUE	4.144	4.104	362.209325	363.21715	C_AA_TM	4075	2716	5000	0.3585042107310823	5838.857142857143	5000	1.1677714285714287	FALSE
M_PREDNISONE_2	T-03	Prednisone	4	1.5	01	11	TRUE	0	4.104	362.209325	363.21715	C_AA_TM	0	0	5000	0.3585042107310823	5838.857142857143	5000	1.1677714285714287	FALSE
M_PREDNISONE_2	T-03	Prednisone	4	1.5	04	11	TRUE	3.763	4.104	362.209325	363.21715	C_AA_TM	7960	0	7960	0.3585042107310823	5838.857142857143	5000	1.1677714285714287	FALSE
M_PREDNISONE_2	T-03	Prednisone	4	1.5	09	11	TRUE	4.154	4.104	362.209325	363.21715	C_AA_TM	2652	1839	5000	0.3585042107310823	5838.857142857143	5000	1.1677714285714287	FALSE
M_PREDNISONE_2	T-03	Prednisone	4	1.5	11	11	TRUE	4.155	4.104	362.209325	363.21715	C_AA_TM	2441	1419	5000	0.3585042107310823	5838.857142857143	5000	1.1677714285714287	FALSE
M_PREDNISONE_2	T-03	Prednisone	4	1.5	11	11	TRUE	4.155	4.104	362.209325	363.21715	C_AA_TM	2441	1419	5000	0.3585042107310823	5838.857142857143	5000	1.1677714285714287	FALSE
M_PREDNISONE_2	T-03	Prednisone	4	1.5	11	11	TRUE	4.155	4.104	362.209325	363.21715	C_AA_TM	2441	1419	5000	0.3585042107310823	5838.857142857143	5000	1.1677714285714287	FALSE
M_PREDNISONE_2	T-03	Prednisone	4	1.5	11	11	TRUE	4.155	4.104	362.209325	363.21715	C_AA_TM	2441	1419	5000	0.3585042107310823	5838.857142857143	5000	1.1677714285714287	FALSE
M_PREDNISONE_2	T-03	Prednisone	4	3	01	11	TRUE	0	4.104	362.209325	363.21715	C_AA_TM	0	3901	5000	0.3585042107310823	5838.857142857143	5000	1.1677714285714287	FALSE
M_PREDNISONE_2	T-03	Prednisone	4	3	04	11	TRUE	0	4.104	362.209325	363.21715	C_AA_TM	0	0	5000	0.3585042107310823	5838.857142857143	5000	1.1677714285714287	FALSE
M_PREDNISONE_2	T-03	Prednisone	4	3	09	11	TRUE	3.989	4.104	362.209325	363.21715	C_AA_TM	2234	0	5000	0.3585042107310823	5838.857142857143	5000	1.1677714285714287	FALSE
M_PREDNISONE_2	T-03	Prednisone	4	3	11	11	TRUE	4.209	4.104	362.209325	363.21715	C_AA_TM	565	1707	5000	0.3585042107310823	5838.857142857143	5000	1.1677714285714287	FALSE
M_PREDNISONE_2	T-03	Prednisone	4	3	11	11	TRUE	4.209	4.104	362.209325	363.21715	C_AA_TM	565	1707	5000	0.3585042107310823	5838.857142857143	5000	1.1677714285714287	FALSE
M_PREDNISONE_2	T-03	Prednisone	4	3	11	11	TRUE	4.209	4.104	362.209325	363.21715	C_AA_TM	565	1707	5000	0.3585042107310823	5838.857142857143	5000	1.1677714285714287	FALSE
M_PREDNISONE_2	T-03	Prednisone	4	3	11	11	TRUE	4.209	4.104	362.209325	363.21715	C_AA_TM	565	1707	5000	0.3585042107310823	5838.857142857143	5000	1.1677714285714287	FALSE
M_PREDNISONE_2	T-03	Prednisone	4	6	01	11	TRUE	0	4.104	362.209325	363.21715	C_AA_TM	0	5187	5000	0.3585042107310823	5838.857142857143	5000	1.1677714285714287	FALSE
M_PREDNISONE_2	T-03	Prednisone	4	6	04	11	TRUE	0	4.104	362.209325	363.21715	C_AA_TM	0	0	5000	0.3585042107310823	5838.857142857143	5000	1.1677714285714287	FALSE
M_PREDNISONE_2	T-03	Prednisone	4	6	09	11	TRUE	3.989	4.104	362.209325	363.21715	C_AA_TM	1751	3918	5000	0.3585042107310823	5838.857142857143	5000	1.1677714285714287	FALSE
M_PREDNISONE_2	T-03	Prednisone	4	6	11	11	TRUE	0	4.104	362.209325	363.21715	C_AA_TM	0	2362	5000	0.3585042107310823	5838.857142857143	5000	1.1677714285714287	FALSE
M_PREDNISONE_2	T-03	Prednisone	4	6	11	11	TRUE	0	4.104	362.209325	363.21715	C_AA_TM	0	2362	5000	0.3585042107310823	5838.857142857143	5000	1.1677714285714287	FALSE
M_PREDNISONE_2	T-03	Prednisone	4	6	11	11	TRUE	0	4.104	362.209325	363.21715	C_AA_TM	0	2362	5000	0.3585042107310823	5838.857142857143	5000	1.1677714285714287	FALSE
M_PREDNISONE_2	T-03	Prednisone	4	6	11	11	TRUE	0	4.104	362.209325	363.21715	C_AA_TM	0	2362	5000	0.3585042107310823	5838.857142857143	5000	1.1677714285714287	FALSE
M_PREDNISONE_2	T-03	Prednisone	4	9	01	11	TRUE	0	4.104	362.209325	363.21715	C_AA_TM	0	0	5000	0.3585042107310823	5838.857142857143	5000	1.1677714285714287	FALSE
M_PREDNISONE_2	T-03	Prednisone	4	9	04	11	TRUE	0	4.104	362.209325	363.21715	C_AA_TM	0	0	5000	0.3585042107310823	5838.857142857143	5000	1.1677714285714287	FALSE
M_PREDNISONE_2	T-03	Prednisone	4	9	09	11	TRUE	4.119	4.104	362.209325	363.21715	C_AA_TM	1079	1337	5000	0.3585042107310823	5838.857142857143	5000	1.1677714285714287	FALSE
